Date,volume,daily_return,weekly_return,monthly_return,RSI,MACD,MACD_signal,daily_volatility,high_low_ratio,true_range,ATR,wavelet_detail_3,wavelet_detail_2,wavelet_detail_1,market_Dow Jones_lag1,market_Dow Jones_lag2,supplier_Glencore_ret_lag1,supplier_AGC Inc._ret_lag2,supplier_Glencore_ret_lag2,supplier_AGC Inc._ret_lag1,acceptance,comp_General Motors_ret_lag2,market_S&P 500_lag2,supplier_pca_lag1,comp_General Motors_ret_lag1,market_S&P 500_lag1,market_NASDAQ_lag2,sentiment_score,supplier_pca_lag2,comp_Ford_ret_lag2,tech_pca_lag1,market_VIX_lag1,tech_Apple_ret_lag2,comp_pca_lag1,market_NASDAQ_lag1,tech_NVIDIA_ret_lag3,tech_Google_ret_lag2,tech_Microsoft_ret_lag2,comp_BYD_ret_lag2,supplier_CATL_ret_lag1,supplier_Ganfeng Lithium_ret_lag3,comp_Ford_ret_lag1,tech_Meta_ret_lag1,tech_pca_lag2
2020-09-21,328430400.0,0.5188300666613201,0.5038149507625188,0.4210877918532708,0.4009837264576976,0.5628914807797486,0.5914061203805211,0.7491011785021215,0.4393890065580716,0.2503526437460955,0.4734307478697022,0.6466707810474824,0.6237574082784065,0.5231393317764582,-0.0088036272776726,-0.0046626304036376,-0.0240710509497657,-0.009693168431262,-0.004314925376594,0.0224728189834778,0.7061439652118257,0.0040810129020541,-0.0084479495285524,0.6964979141056438,-0.0132451608207747,-0.0112455769478285,-0.012767447145469,0.1586,-0.3909355561407436,0.0363677263487668,-2.0642624958976743,-0.0240975199323263,-0.0160924796870526,-0.365270751739102,-0.0107817455245615,-0.0373686986510138,-0.0167053175548488,-0.0104914445014722,0.0572120718798591,0.0031699878687205,0.0049876429723037,-0.0068918281625332,-0.009027425035703,-1.626743973802046
2020-09-22,238742400.0,0.3534430855461822,0.3754922498289748,0.3684366956759704,0.3985084985694486,0.5565048801680663,0.5896034281743667,0.7629134978785328,0.1576150739598274,0.1576254139202893,0.4732621617985628,0.5533787724501049,0.6049852361486939,0.4641172881089476,-0.0186017441084738,-0.0088036272776726,-0.0421841659181879,0.0224728189834778,-0.0240710509497657,0.0224728189834778,0.7056025605730224,-0.0132451608207747,-0.0112455769478285,0.6964979141056438,-0.0487900639569866,-0.0116385640272977,-0.0107817455245615,0.4019,-0.3909355561407436,-0.0068918281625332,0.5752848627319959,0.0727797578894043,-0.0322339602961753,-3.155691127557793,-0.0013425196710261,-0.0040835509952159,-0.0244728760656664,-0.0124968500041216,0.0072660947829714,-0.0055920501580637,-0.0049876429723037,-0.0510750184918088,-0.0174967165328563,-2.0642624958976743
2020-09-23,285222600.0,0.2450524334890713,0.292871005107495,0.3141106861743085,0.3783120663231526,0.5351617093395427,0.5833111302850887,0.8032643881070101,0.3486016406841941,0.2489194824013768,0.4505761462487213,0.3935841534058361,0.4816092626001381,0.4653570567951474,0.0051613304839119,-0.0186017441084738,-0.0060248387836124,0.0224728189834778,-0.0421841659181879,0.0224728189834778,0.631393427772206,-0.0487900639569866,-0.0116385640272977,1.2844270621636982,-0.018843057599888,0.0104630163983761,-0.0013425196710261,0.24695,0.6964979141056438,-0.0510750184918088,1.80083802165955,-0.0336781482249283,0.0298749671900371,-0.2251518018469414,0.0170030871930053,-0.022250049996196,-0.0145422895178845,0.0106717092383869,-0.0780839390582158,0.0128503518717634,0.0964458883475214,-0.0131869362582079,0.0262493647250951,0.5752848627319959
2020-09-24,289683300.0,0.5260516243749218,0.3479543586276409,0.3225700968974692,0.4449641594053926,0.5202636521394428,0.574891772306795,0.8044830972278003,0.5098556609246598,0.2480926197237978,0.4530869659025431,0.3313401577826458,0.5060320092090682,0.5588034062336835,-0.0194284037979945,0.0051613304839119,-0.0072313132547733,0.0224728189834778,-0.0060248387836124,0.004750669691465,0.6703499628168109,-0.018843057599888,0.0104630163983761,-1.543778927213722,-0.0034025900798479,-0.0240073389143741,0.0170030871930053,-0.3612,1.2844270621636982,-0.0131869362582079,-3.5014061376492114,0.0620689560137042,0.0155936844415234,-1.0629639746403103,-0.0306228568609956,0.0265533365888475,0.0205406407890798,0.0238083747146227,0.03839246436142,-0.0170523501169444,-0.0644627648981861,-0.0208650705679759,-0.0227494276535206,1.80083802165955
2020-09-25,201625500.0,0.5966292670066333,0.3534212728250558,0.3151378151029014,0.4584271727021839,0.5148186855993439,0.566918940607293,0.7988189645148009,0.1428326508759934,0.0978101703478438,0.4219990202026099,0.3738543758576353,0.6480628242268952,0.4794012309519529,0.0019525944818731,-0.0194284037979945,-0.0111824339833287,0.004750669691465,-0.0072313132547733,-0.011120080172965,0.7066769561524334,-0.0034025900798479,-0.0240073389143741,-2.356793756235116,-0.0078700329752181,0.002983005554629,-0.0306228568609956,0.0,-1.543778927213722,-0.0208650705679759,0.9184994332022348,-0.0024522588795287,-0.0428513311162694,-0.5012423913842252,0.0036872905386653,0.0095806827119474,-0.0351561346930196,-0.0334826482624996,0.0112360937850134,-0.0322741527795123,-0.0269954804770316,0.0030074845374769,0.0020458983433584,-3.5014061376492114
2020-09-28,149158800.0,0.5591728028028906,0.3694976502427274,0.3120145304647828,0.6536790825575626,0.5148544198068645,0.5605487956932445,0.7972905524005054,0.0858309621792869,0.0967076026572158,0.3619347190951342,0.430503321331695,0.6449245885425124,0.5046455194535603,0.013281375673007,0.0019525944818731,-0.0093952829220962,-0.011120080172965,-0.0111824339833287,0.0095393470105223,0.669349929437317,-0.0078700329752181,0.002983005554629,-0.0760482930537401,-0.0037859571947905,0.0158504392241884,0.0036872905386653,0.3182,-2.356793756235116,0.0030074845374769,2.3542382762138128,-0.0776487954767821,0.0102162968264447,-0.4080926090417408,0.022357268606905,-0.0415221984214,0.0095119107944948,0.0128786577448455,-0.0369885521438792,0.0043917417525299,-0.0497235177719444,-0.0227800352098296,0.0209783061536265,0.9184994332022348
2020-09-29,150657900.0,0.4698470892330065,0.4203070483942239,0.3155927947961024,0.5930178110426351,0.5135981694004468,0.555167202239647,0.7968923656149538,0.1290306378548757,0.0755380001632779,0.3425136321292317,0.541563750902231,0.525290565856597,0.4761976076713807,0.0149788931729938,0.013281375673007,-0.0168699266834383,0.0095393470105223,-0.0093952829220962,0.0125784219301256,0.5545161085574204,-0.0037859571947905,0.0158504392241884,0.7729147484186579,0.0150585802498566,0.0159821918538544,0.022357268606905,0.0,-0.0760482930537401,-0.0227800352098296,1.1822924841942286,-0.0072284365646413,0.0368296331108878,1.2769356558270857,0.0185171530546602,0.0183279597677491,0.0113213972909454,0.0225305854547087,-0.0038721904468585,0.0063441128056415,-0.0495748206792265,0.0272744632821377,0.0078179809589455,2.3542382762138128
2020-09-30,144436800.0,0.5356166637901649,0.5610488374109686,0.2641283107020213,0.6014052608752914,0.5155602407567696,0.5513077997858505,0.7377720688337428,0.0931942026277488,0.0642915068849913,0.3216019941161389,0.581930626103592,0.5175508890753135,0.496833732285762,-0.0047750170655357,0.0149788931729938,-0.0148131616023447,0.0125784219301256,-0.0168699266834383,-0.0046984929111591,0.6134862928444321,0.0150585802498566,0.0159821918538544,1.313214335007406,-0.024064562583653,-0.0048242827044439,0.0185171530546602,0.42125,0.7729147484186579,0.0272744632821377,0.0543918193478654,0.0030499422115059,0.0235884612070715,0.2995830375078733,-0.0029077706291231,0.0416962387509686,0.0135279029584046,0.0077650673879493,0.0173079856948264,0.0566312765362689,0.0082079884870689,-0.0135442474797067,0.0191672471649349,1.1822924841942286
2020-10-01,152224500.0,0.5834275963114725,0.5889543504843998,0.3136300999989759,0.6293893664853996,0.5232386678755381,0.5499651674867525,0.7385126849244816,0.0982401345420438,0.0919114710572195,0.3197122340141994,0.5365881874127995,0.5864077784087445,0.6040474895857402,0.0119144300240591,-0.0047750170655357,-0.0074278152982696,-0.0046984929111591,-0.0148131616023447,-0.0367747005263413,0.6134862928444321,-0.024064562583653,-0.0048242827044439,1.313214335007406,0.0291465376220643,0.0082198425683796,-0.0029077706291231,0.42125,0.7729147484186579,-0.0135442474797067,0.883506813334,0.0037994110677157,-0.007596454880922,0.2995830375078733,0.0073932528985689,0.012447522897981,0.0050330298318453,-0.0104632640146657,0.0309739910720333,0.0241010790993657,0.0081412442622967,0.0090498194073985,0.000420049476324,0.0543918193478654
2020-10-02,214290000.0,0.312751428706827,0.4516460722657391,0.3042974993643227,0.465706372551514,0.517066827846357,0.5474885374445574,0.7464620103639512,0.1967043419894922,0.1651783432892075,0.3071848187247911,0.498554840314214,0.594744591956945,0.3833003745197407,0.0012662612665007,0.0119144300240591,-0.0098645566158545,-0.0367747005263413,-0.0074278152982696,-0.0367747005263413,0.6724564771314439,0.0291465376220643,0.0082198425683796,1.313214335007406,0.0263481526942638,0.005278949564295,0.0073932528985689,0.8425,0.7729147484186579,0.0090498194073985,1.0150902984057062,0.0124365617902108,0.014963019019952,0.2995830375078733,0.0141373264096491,0.0145277018796449,-0.0002864620598078,0.0147036539008518,0.1151096068738299,0.0241010790993657,0.022713023136395,0.0134229506808258,0.0178990621487646,0.883506813334
