Date,volume,daily_return,weekly_return,monthly_return,RSI,MACD,MACD_signal,daily_volatility,high_low_ratio,true_range,ATR,wavelet_detail_3,wavelet_detail_2,wavelet_detail_1,acceptance
2021-01-26,69394800.0,0.4873473080950332,0.4783819881297,0.5678877574136928,0.7067323363213716,0.7374724059004307,0.7938777505175003,0.2471104424250551,0.076827681672098,0.1163337618012155,0.4235427747557487,0.6312170693006478,0.6368036651844895,0.51185913316217,0.675994810733639
2021-01-27,82002000.0,0.4324114049929284,0.4487271695435983,0.5311447597003585,0.6454615432260314,0.7267700169676112,0.7902727551078073,0.2572800546886894,0.1178859065290058,0.1634138312056939,0.4181751095926226,0.5833516805664898,0.5346922834101417,0.5492259635016473,0.6695256364305471
2021-01-28,79134000.0,0.4054185004158031,0.4211605776777805,0.5028982371053515,0.5089066640634251,0.7053938333748162,0.7825311126464634,0.2738554555262807,0.1988116489980056,0.3305660204990778,0.4200826786543777,0.5173014302960321,0.4768528705654224,0.4826354865572216,0.6630564621274552
2021-01-29,104972400.0,0.3667752837633993,0.3694968957577634,0.4625318042460574,0.3151375899463542,0.6712981297374049,0.7685896961114043,0.3022895565396966,0.2827747049887907,0.325880170904301,0.4146352894590554,0.4028303279488893,0.4338512841248261,0.3484954703782398,0.6451156825968375
2021-02-01,76174200.0,0.6147031253530877,0.3857677649784976,0.4728771094582763,0.5328436411074438,0.6584283436791092,0.7545119591431797,0.3116992319273266,0.1976126125018158,0.2495806697095583,0.3898553707365487,0.3640075967218554,0.5120900936944552,0.6461006465784522,0.6709275308745398
2021-02-02,73038600.0,0.5711609059515093,0.4208090268578895,0.4897305571803593,0.5231893414594931,0.6576892736618369,0.7430818190737762,0.3176870796361093,0.1465254598674255,0.2066903070571524,0.3755534560703017,0.4142934852529361,0.7445577267569508,0.5680639969780998,0.677205301465297
2021-02-03,55030500.0,0.4340067753741903,0.4215174068329265,0.450332527096859,0.4759943268281494,0.6486196334404796,0.7318766701375086,0.3200474021587223,0.0825706723374448,0.1203029045428489,0.3724925893303618,0.4691712100430528,0.728618670228551,0.3797958230509685,0.6771836508074807
2021-02-04,47438100.0,0.4688364104827432,0.450040700939709,0.4413895402273561,0.4853422341385262,0.637807382764523,0.720455513348288,0.3213825834634906,0.0760882568942316,0.1096078212906603,0.3714545929906411,0.5610579262436802,0.4701604394103128,0.5181884774102796,0.6771620001496644
2021-02-05,55699800.0,0.4874282876632018,0.5068576285861363,0.4240106720957145,0.5304166842753083,0.6281773415630644,0.709130202314519,0.3182009110129128,0.088203943164828,0.124602640938573,0.3581463248713699,0.5914154647525243,0.454309202642581,0.5271913515552146,0.6675034043533117
2021-02-08,60485100.0,0.5114151963435107,0.4607774133728703,0.3824461621571444,0.5163611928537339,0.6227096733334241,0.6988274493089556,0.2758896188093694,0.0730730888341568,0.1231697319554223,0.359654542731604,0.5454820342395519,0.622840973900027,0.5064438737816105,0.6763237240476265
