Date,sentiment_score,acceptance,target_return_t+1
2020-06-09,0.3226833333333333,0.6719983840825426,0.0897020572526978
2020-06-10,0.2199666666666666,0.6631784084097023,-0.0509341048991272
2020-06-11,0.6422333333333333,0.70285845388648,-0.0386086331107897
2020-06-12,0.6391166666666667,0.5985439888377988,0.0594687627923617
2020-06-15,0.07955,0.6584214539550381,-0.0088504906557814
2020-06-16,-0.0754333333333333,0.6949429101435501,0.0098357221169047
2020-06-17,0.1632333333333333,0.6740802471108319,0.012270733625858
2020-06-18,0.1632333333333333,0.6740802471108319,-0.0030478518902198
2020-06-19,0.4019,0.6532175840781137,-0.0065740925163715
2020-06-22,0.0,0.6448975034135624,0.0075025599927995
2020-06-23,-0.0919,0.641689669547882,-0.0408572981876094
2020-06-24,-0.0919,0.641689669547882,0.0261540119830372
2020-06-25,-0.1838,0.6384818356822015,-0.0266131592310482
2020-06-26,0.1177333333333333,0.6530385358385119,0.0516911080118898
2020-06-29,0.2709249999999999,0.6952443865655051,0.0698073149894527
2020-06-30,0.0,0.705358106616872,0.0368768072658178
2020-07-01,0.7411,0.6765821730723414,0.0795173412803385
2020-07-02,0.3917714285714285,0.6707882224984442,0.1347939370342961
2020-07-06,0.1015583333333333,0.6770309073765808,0.0133276885225916
2020-07-07,0.1015583333333333,0.6770309073765808,-0.0172535003098449
2020-07-08,0.1015583333333333,0.6770309073765808,0.0207924564914561
2020-07-09,-0.08965,0.6863414708656295,0.1078477650541864
2020-07-10,0.4355333333333333,0.6771799900486853,-0.0308095851054702
2020-07-13,0.5812166666666667,0.6744316987470553,0.0131858630999019
2020-07-14,0.7269,0.6716834074454254,0.0192575811636048
2020-07-15,0.0,0.6390311228120891,-0.0293465043668996
2020-07-16,0.0179333333333333,0.6604880470613759,0.0001333049437526
2020-07-17,0.0179333333333333,0.6604880470613759,0.0947202875586943
2020-07-20,0.0129,0.6033770560264945,-0.0454290743875025
2020-07-21,0.0,0.5819005219257165,0.0152834765182543
2020-07-22,0.1000428571428571,0.6691371978624875,-0.0497761533857429
2020-07-23,0.5859,0.6540217411938485,-0.0634933937061312
2020-07-24,0.1014199999999999,0.7161219406387394,0.0865208063198523
2020-07-27,0.15048,0.6831541313685714,-0.0409911225779979
2020-07-28,0.4810999999999999,0.66877261853116,0.0153200720490456
2020-07-29,0.27547,0.6865698945152843,-0.0077512574408811
2020-07-30,0.0698399999999999,0.7043671704994087,-0.0381380479871881
2020-07-31,0.0,0.725495573575923,0.0379098927770311
2020-08-03,0.2947333333333333,0.6100096708768896,0.0013467807962437
2020-08-04,0.4215,0.5854576391680725,-0.0013315012524623
2020-08-05,0.4215,0.5722739424974133,0.003070674289896
2020-08-06,0.0,0.6788969576314863,-0.0247519446804119
2020-08-07,0.0,0.6329092375018931,-0.0235009146859761
2020-08-10,-0.074,0.6191677078586844,-0.0311440606522254
2020-08-11,-0.148,0.6514138983450688,0.1312363947417745
2020-08-12,0.2142499999999999,0.6696300983795853,0.0426046504780761
2020-08-13,0.2142499999999999,0.6696300983795853,0.0183281967881143
2020-08-14,0.5764999999999999,0.6878462984141017,0.1120305815451947
2020-08-17,-0.0904666666666666,0.6641208386512213,0.0280283741956939
2020-08-18,0.2294,0.6771498200908335,-0.0045360591168615
2020-08-19,0.0687666666666666,0.6817690589847087,0.0656364366744592
2020-08-20,0.1138666666666666,0.6791332469672656,0.0240529267290705
2020-08-21,0.0,0.711918837792135,-0.0174538064482562
2020-08-24,0.3182,0.5901287250855494,0.0045377511853743
2020-08-25,0.28095,0.637407851396774,0.0641661916535625
2020-08-26,0.2437,0.6846869777079988,0.0397460792064241
2020-08-27,0.1404999999999999,0.6706323234802257,-0.0113232994399078
2020-08-28,0.0139249999999999,0.7126974435635629,0.1256890549105465
2020-08-31,-0.0008999999999999,0.6819829127897354,-0.046696908046846
2020-09-01,-0.296,0.6924755130852485,-0.0582675652408364
2020-09-02,0.085975,0.6623565837021597,-0.0902384920331604
2020-09-03,0.46795,0.6322376543190708,0.0278132472752659
2020-09-04,0.233975,0.6404753705174875,-0.2106282432039079
2020-09-08,0.0,0.7211725678670219,0.1092334943382573
2020-09-09,0.4927,0.7098187844290187,0.0138145825877706
2020-09-10,0.0,0.596581309485456,0.0037162634432792
2020-09-11,0.4939,0.6858906393464312,0.1258317707423399
2020-09-14,0.4215,0.6314303171450615,0.0718268514026634
2020-09-15,0.463225,0.6509869265286049,-0.017787298462508
2020-09-16,0.0636,0.6573888621263376,-0.0414931245294233
2020-09-17,0.0,0.6455072811402173,0.0442104184349159
2020-09-18,0.6369,0.7219346375843603,0.016374511668703
2020-09-21,0.1586,0.7061439652118257,-0.0559869468234628
2020-09-22,0.4019,0.7056025605730224,-0.1034109073848393
2020-09-23,0.24695,0.631393427772206,0.0195341463945935
2020-09-24,-0.3612,0.6703499628168109,0.0504138512137659
2020-09-25,0.0,0.7066769561524334,0.0340255940397897
2020-09-28,0.3182,0.669349929437317,-0.0050569194155491
2020-09-29,0.0,0.5545161085574204,0.023719120314277
2020-09-30,0.42125,0.6134862928444321,0.044637748768495
2020-10-01,0.42125,0.6134862928444321,-0.0737906918190171
2020-10-02,0.8425,0.6724564771314439,0.0255125317897579
2020-10-05,0.3766285714285714,0.660878164459507,-0.0274853935119243
2020-10-13,0.0,0.6890064200009016,0.0327997181163728
2020-10-14,0.22568,0.6261363391608408,-0.0269239074303192
2020-10-15,0.36449,0.6247645733701962,-0.0205176804695688
2020-10-16,0.5033,0.6233928075795516,-0.0201060143441705
2020-10-19,0.264725,0.666109860890608,-0.0206345875446588
2020-10-20,-0.0204499999999999,0.6449614212696206,0.0016590325709362
2020-10-21,0.0,0.6430348490519655,0.007453064711647
2020-10-22,0.0459499999999999,0.6262734559027363,-0.0121185517556048
2020-10-23,-0.157625,0.6256112269112486,-0.0008320996760948
2020-10-26,-0.157625,0.6256112269112486,0.0104691598237565
2020-10-27,-0.3612,0.6249489979197608,-0.0439389751905624
2020-10-28,0.0,0.5935365912427624,0.0118467013663008
2020-10-29,0.1127333333333333,0.6635392824872943,-0.0554730521894949
2020-10-30,0.0563666666666666,0.5862711465094416,0.0321358266613487
2020-11-02,0.3062,0.6458098833177133,0.0584006170111943
2020-11-03,0.1531,0.6734445979341059,-0.0068884846035798
2020-11-04,0.1531,0.6734445979341059,0.0406433005438622
2020-11-05,0.0,0.7010793125504987,-0.0185806557047475
2020-11-06,0.2583,0.6803002663630191,-0.0202116583395449
2020-11-09,0.0,0.7076423955483897,-0.0258747425310226
2020-11-10,0.9055,0.6431849494774635,0.0164977197153513
2020-11-11,0.45275,0.6681691075058693,-0.01287374576728
2020-11-12,0.0,0.6931532655342753,-0.0079171462831602
2020-11-13,0.10632,0.7089432593245759,-0.0010037182511209
2020-11-16,0.2742333333333333,0.6251745472256017,0.0821387925017795
2020-11-17,0.0,0.6808978991561231,0.1019677586611877
2020-11-18,-0.0244,0.6460457664799851,0.0259535183245156
2020-11-19,0.2023,0.5803767990233081,-0.0193482550207578
2020-11-20,0.2809,0.6277517949237537,0.0658482750160953
2020-11-23,0.4186,0.6326848999663806,0.0642521785331859
2020-11-24,0.2003,0.6739299447532167,0.0335265862383566
2020-11-25,0.23125,0.6405075461297305,0.0204877958527087
2020-11-27,0.3057,0.6325202230413007,-0.0310024396453862
2020-11-30,0.3062,0.7165903651646655,0.0302325650790993
2020-12-01,0.3062,0.7165903651646655,-0.0272589986893191
2020-12-02,0.6124,0.7228316358864809,0.043177070645787
2020-12-03,0.0,0.6632596212509538,0.0095385302806909
2020-12-04,0.0,0.6723380644598015,0.0713141326897253
2020-12-07,0.0,0.6766581573804682,0.012652697560912
2020-12-08,0.4926,0.6949564987592844,-0.0698590426253157
2020-12-09,0.0,0.6896301287880531,0.0373709576785941
2020-12-10,0.0,0.6886177758988953,-0.0272377673758681
2020-12-11,0.100475,0.6875175968709379,0.0489188533057269
2020-12-14,0.20095,0.6864174178429806,-0.0102840319661164
2020-12-15,0.320675,0.7012442542044204,-0.0165495396447927
2020-12-16,0.320675,0.7012442542044204,0.0531978185642552
2020-12-17,0.4404,0.71607109056586,0.059612778969587
2020-12-18,0.3452285714285714,0.6961403835320767,-0.0649496818937741
2020-12-21,0.7035,0.6020350335213255,-0.0146492690263622
2020-12-22,0.573775,0.5922786716740586,0.0088077720741002
2020-12-23,0.573775,0.5922786716740586,0.0244434951892225
2020-12-24,0.44405,0.5825223098267917,0.0029013074041133
2020-12-28,0.0,0.6980015216760944,0.0034655239852263
2020-12-29,0.2368428571428571,0.6592470173600733,0.0432288658824449
2020-12-30,0.0370666666666666,0.6710428179632465,0.0156739811912225
2020-12-31,0.5594,0.6528856198636841,0.0341519718082907
2021-01-04,-0.1531,0.6556772974505057,0.0073173689061312
2021-01-05,0.035275,0.6766725327184426,0.0283903022674965
2021-01-06,0.035275,0.6766725327184426,0.079446563608581
2021-01-07,0.22365,0.6976677679863795,0.0784029947046744
2021-01-08,0.3953,0.6668400169876089,-0.0782141172150082
2021-01-11,0.089875,0.6505026684092569,0.0471529479960064
2021-01-12,0.17975,0.7158010268260651,0.0058509508899942
2021-01-13,-0.0980999999999999,0.6256286739825156,-0.0110135231572978
2021-01-14,0.2439,0.665368173869512,-0.0222958544595338
2021-01-15,0.5859,0.7051076737565083,0.0222596291834877
2021-01-19,0.7268,0.6641489866280309,0.0069859978679069
2021-01-20,0.7268,0.6641489866280309,-0.0064201562634901
2021-01-21,0.8176,0.7195307221486102,0.001952642514083
2021-01-22,0.52315,0.6852179645873068,0.0403478061146036
2021-01-25,0.0772,0.624709234637344,0.0025999188207492
2021-01-26,0.3340666666666667,0.675994810733639,-0.0214360847706407
2021-01-27,0.1844333333333333,0.6695256364305471,-0.0332462401466606
2021-01-28,0.0347999999999999,0.6630564621274552,-0.0501537349140389
2021-01-29,0.1623666666666666,0.6451156825968375,0.0583216728676345
2021-02-01,0.4215,0.6709275308745398,0.0392707265317158
2021-02-02,0.0,0.677205301465297,-0.0207380653325632
2021-02-03,-0.00075,0.6771836508074807,-0.0054991198109066
2021-02-04,-0.0015,0.6771620001496644,0.0026353496607176
2021-02-05,0.06225625,0.6675034043533117,0.0131302972383458
2021-02-08,0.0,0.6763237240476265,-0.0161683216431521
2021-02-09,0.1769166666666667,0.6733870779601935,-0.0525509443039983
2021-02-10,0.3538333333333334,0.6704504318727604,0.0084987898117356
2021-02-11,0.1755,0.6803053346089953,0.0054949009034128
2021-02-12,0.2307249999999999,0.6865027667418158,-0.0243836608236717
2021-02-16,0.20095,0.6744331612363486,0.0024238672272682
2021-02-22,0.0,0.6342194431087224,-0.0219174294299173
2021-02-23,0.0,0.6085603458783526,0.0617880726639226
2021-02-24,0.0,0.670932748486253,-0.0805908249604526
2021-02-25,0.0337166666666666,0.6480326426902417,-0.0098501522110203
2021-02-26,0.125,0.6696911601317412,0.0635529114819255
2021-03-01,-0.0903,0.6673555357211285,-0.044527636486599
2021-03-02,0.0986666666666666,0.6866433530502364,-0.0484237582833956
2021-03-03,0.0,0.5921965688697356,-0.0486221818311275
2021-03-04,0.0,0.620103369226608,-0.037799313531283
2021-03-05,0.0,0.6480101695834805,-0.0584496728285431
2021-03-08,0.1806,0.6202985579906715,0.1964120760817838
2021-03-09,0.0903,0.6446749235290803,-0.0081950691083265
2021-03-10,0.0903,0.6446749235290803,0.0472113423653142
2021-03-11,0.0,0.6690512890674891,-0.008390501992574
2021-03-12,-0.3802,0.6760375056001944,0.0204834612062227
2021-03-15,0.0,0.7427156321013223,-0.0438737719594043
2021-03-16,0.0,0.7088183754621706,0.0368307426101173
2021-03-17,0.0,0.674921118823019,-0.0693207276395116
2021-03-18,0.0308333333333333,0.6410214562728549,0.0026180050626212
2021-03-19,0.0154166666666666,0.65910240880309,0.0231038302993886
2021-03-22,0.0518,0.6915734491932668,-0.0117014645636592
2021-03-23,0.1036,0.7059635370532086,-0.0481605872781022
2021-03-24,0.0,0.7129711765156825,0.0160566274015578
2021-03-25,-0.2875,0.69846667200943,-0.0338543824157675
2021-03-26,-0.14375,0.6962448569462218,-0.0119926670211126
2021-03-29,0.2328,0.6580926778549832,0.0398010788512124
2021-03-30,0.4656,0.6888251087974149,0.0508322055844401
2021-03-31,0.2328,0.6737563960411347,-0.0092524559231199
2021-04-01,0.0,0.6586876832848545,0.0442765912277189
2021-04-05,0.30876,0.6271375940038502,0.0008247761127986
2021-04-07,0.3155,0.6835211631944511,0.0191215961343642
2021-04-08,0.1122,0.6085287723047887,-0.0099151557330346
2021-04-09,0.1096,0.6623006688922242,0.0368674123012944
2021-04-12,0.4615,0.618466955322279,0.0859569036478478
2021-04-13,0.4615,0.618466955322279,-0.0394716670464749
2021-04-14,0.923,0.6268108569895846,0.0090409312239807
2021-04-15,0.0,0.6951066957287972,0.0012587029151958
2021-04-16,0.0,0.6455353936878632,-0.0339965846863086
2021-04-19,0.266325,0.6269944628678175,0.0061010172675219
2021-04-20,0.5326500000000001,0.6390869222475501,0.0349517934398941
2021-04-21,0.3616416666666667,0.6402207729091307,-0.0328306967669932
2021-04-22,0.1906333333333333,0.6413546235707114,0.0134919082134514
2021-04-23,0.2417916666666666,0.6781348216953595,0.0120647150060255
2021-04-26,-0.0551166666666666,0.6014362579041991,-0.0453264790736828
2021-04-27,-0.34,0.591408116071276,-0.0146720943042283
2021-04-28,0.0,0.7084690103419153,-0.0250575517197484
2021-04-29,0.2732,0.6836235896695335,0.047917239575582
2021-04-30,0.1366,0.6794355181698383,-0.0345906327113006
2021-05-03,0.31845,0.586987384263171,-0.016498740899282
2021-05-04,0.31845,0.586987384263171,-0.0039489590803735
2021-05-05,0.0,0.6562050364664231,-0.0110293385207849
2021-05-06,0.0342333333333333,0.6628807964415259,0.0133074609534211
2021-05-07,0.31195,0.7180069858564178,-0.0644437313978407
2021-05-10,0.2897,0.7063040168099082,-0.0188222787642883
2021-05-11,0.2202,0.707703566059992,-0.0442482129268542
2021-05-12,0.7003,0.6771142522288668,-0.0308532039808964
2021-05-13,0.3612499999999999,0.7001194397887555,0.0315730329971135
2021-05-14,0.3707249999999999,0.6616879803460938,-0.0218909829468402
2021-05-17,0.3707249999999999,0.6616879803460938,0.0018029458511532
2021-05-18,0.3802,0.6232565209034321,-0.0249363838658884
2021-05-19,0.0,0.7136824577739499,0.0413871280233637
2021-05-20,0.0122,0.6773105837527238,-0.0100549171289251
2021-05-21,0.2006166666666666,0.6918855537883564,0.0440022264046771
2021-05-24,0.69005,0.7137879756407788,-0.0028856683829658
2021-05-25,0.345025,0.710328135763977,0.0238799575007826
2021-05-26,0.0,0.7068682958871754,0.0189298401542434
2021-05-27,0.0,0.6784556795979518,-0.0089245228021593
2021-05-28,0.0,0.6500430633087283,-0.0021112685996239
2021-06-01,0.1806,0.6650461011832671,-0.0301009523377681
2021-06-02,0.0,0.6904087109094789,-0.0533447643128309
2021-06-03,0.0,0.6863189293405241,0.0457544705755152
2021-06-04,0.0,0.6822291477715693,0.0101494316983059
2021-06-07,0.0,0.6468738048192609,-0.0025449217418787
2021-06-08,0.0,0.6468738048192609,-0.007968981371759
2021-06-09,0.0,0.6468738048192609,0.0189385017402556
2021-06-10,0.0,0.6468738048192609,-0.0003770180312155
2021-06-11,0.0,0.6754813115374565,0.0127892218490233
2021-06-14,0.037075,0.6618503079679086,-0.0296750825796204
2021-06-15,0.40085,0.6479140999430058,0.009193155632698
2021-06-16,0.4939,0.6614714181764217,0.0193926145867886
2021-06-17,0.3182,0.554699522021347,0.0108822433062087
2021-06-18,0.7351,0.5741148676098922,-0.0039788005873793
2021-06-21,0.4215,0.6603036690122304,0.004638983624974
2021-06-22,0.5859,0.6903196981762643,0.052684766182075
2021-06-23,0.7336499999999999,0.6422644341836835,0.0354113029841545
2021-06-24,0.8814,0.5942091701911028,-0.0116943120263122
2021-06-25,0.288925,0.6813520403317842,0.0250792656704019
2021-06-28,0.6797500000000001,0.6281907519468092,-0.0115576819313489
2021-06-29,0.339875,0.6371804526279612,-0.0015570796861552
2021-06-30,0.0,0.6461701533091133,-0.0026188230779431
2021-07-01,0.0995857142857143,0.6724318108651295,0.0014456370513082
2021-07-02,0.5806,0.5987301105192137,-0.0284578097859474
2021-07-06,0.2553,0.687795770137385,-0.0226356285713987
2021-07-07,0.0,0.7097306035350163,0.0126580372905731
2021-07-08,0.14114,0.6573565760722986,0.0063418370795798
2021-07-09,0.0803666666666666,0.6882043679407518,0.0437628194032984
2021-07-12,0.0,0.6653085272532387,-0.0250255268170938
2021-07-13,0.4071,0.7135480172583978,-0.0226762625356234
2021-07-14,-0.04035,0.6385942806565892,-0.0042547962265779
2021-07-15,0.0852,0.6358835929579847,-0.0098063165757307
2021-07-16,0.0852,0.6358835929579847,0.0031044820577776
2021-07-19,0.20995,0.635149855904776,0.0220977834283766
2021-07-20,0.4199,0.5745400473638976,-0.0078880198502402
2021-07-21,0.20995,0.6184013916821868,-0.0092020078479763
2021-07-22,0.20995,0.6184013916821868,-0.0090564248759862
2021-07-23,0.0,0.6622627360004759,0.0221330699272443
2021-07-26,0.0,0.6239778283119398,-0.0195249481968724
2021-07-27,-0.0129,0.7349611182439306,0.0034120354402995
2021-07-28,0.4588,0.6430437402080601,0.0469411880742298
2021-07-29,0.2997,0.66787334056539,0.0145419285085826
2021-07-30,0.2849,0.6777273182771921,0.0326979286660045
2021-08-02,0.2997,0.6560919543200654,9.862621233169833e-05
2021-08-03,0.6388333333333334,0.63937202414769,0.0016625488317687
2021-08-04,0.0,0.6760479576484946,0.0052186424923073
2021-08-05,0.1591,0.6616015649815568,-0.0217315230840983
2021-08-06,0.0,0.676782759223217,0.020969779282747
2021-08-09,0.1901,0.6634128906664882,-0.0052818934956782
2021-08-10,0.1901,0.6634128906664882,-0.0030563570472872
2021-08-11,0.1901,0.6634128906664882,0.020386528392057
2021-08-12,0.1901,0.6634128906664882,-0.0070335570401739
2021-08-13,0.3802,0.6500430221097595,-0.0432254973537064
2021-08-16,0.0,0.6248370601177285,-0.0298176497163502
2021-08-17,0.0,0.6248370601177285,0.0349701571040286
2021-08-18,0.0,0.6002310379742443,-0.0225256882899029
2021-08-19,0.0,0.6513622418825666,0.0100820565168566
2021-08-20,0.0,0.6513622418825666,0.038279517534598
2021-08-23,0.0,0.7024934457908891,0.0031006472789958
2021-08-24,0.0,0.648750831670809,0.0038250458739306
2021-08-25,0.0,0.648750831670809,-0.014116975997208
2021-08-26,0.0,0.648750831670809,0.0153460119080184
2021-08-27,0.0,0.5950082175507291,0.0266743526449431
2021-08-30,-0.3163,0.6956461991069802,0.006580834075438
2021-08-31,0.0129,0.6729696518597477,-0.0022155233598404
2021-09-01,0.0,0.5872194993704349,-0.0023157881477566
2021-09-02,0.0,0.6365080453592342,0.0016111325842673
2021-09-03,0.28595,0.6932056348814652,0.0263778385893962
2021-09-07,0.0,0.6695650820941761,0.0012617502122473
2021-09-08,0.0,0.6695650820941761,0.0013132310870769
2021-09-09,0.0,0.688006959398304,-0.0246270383661343
2021-09-10,0.0,0.6558394669792035,0.0091406624594381
2021-09-13,0.0,0.6658883665979087,0.0020053498586631
2021-09-14,0.0,0.6677415364157187,0.015231899000174
2021-09-15,0.0,0.6695947062335285,0.0015347617076681
2021-09-16,0.2732,0.5939145901891434,0.0033025333532406
2021-09-17,0.4926,0.6574623657866753,-0.0386048433059422
2021-09-20,0.41105,0.6388160821195626,0.0126135310896808
2021-09-21,0.8221,0.5919078663016054,0.0169871810945057
2021-09-22,0.6025750000000001,0.6118081103172218,0.0022608146164888
2021-09-24,0.6025750000000001,0.6118081103172218,0.0219140632204373
2021-09-27,0.470325,0.6363336477001086,-0.0174383561231787
2021-09-28,0.470325,0.6363336477001086,0.0048227787753933
2021-09-29,0.470325,0.6363336477001086,-0.0074618094773734
2021-09-30,0.470325,0.6363336477001086,-0.0003352887910832
2021-10-01,0.470325,0.6363336477001086,0.0081396213981272
2021-10-04,0.0,0.6800589616546722,-0.001202850103416
2021-10-05,0.31925,0.6848847946347071,0.0027671424905384
2021-10-12,0.0,0.6291729711196391,0.00665237902232
2021-10-13,0.0,0.6875713138468882,0.0089264710995042
2021-10-14,0.0,0.7459696565741373,0.0301959995019152
2021-10-15,-0.1292,0.7070382220380151,0.0321222449364344
2021-10-18,0.16715,0.6649257836286654,-0.0067118606402704
2021-10-19,0.5927,0.6617447797554377,0.0017703140411262
2021-10-20,0.29635,0.6568729113615881,0.0325710107334951
2021-10-21,0.29635,0.6568729113615881,0.0175391075595112
2021-10-22,0.0,0.6520010429677386,0.1266159836258198
2021-10-25,0.0,0.6877788847648066,-0.0062740503925067
2021-10-26,0.0193,0.6674230393574199,0.0190784388057105
2021-10-27,0.0193,0.6674230393574199,0.0377507487297992
2021-10-28,0.0193,0.6674230393574199,0.0343162943617936
2021-10-29,0.0386,0.6470671939500331,0.0849102277797451
2021-11-01,0.07655,0.6718683685205984,-0.0302749952920325
2021-11-02,0.038275,0.677305548742061,0.0357167380197345
2021-11-03,0.0,0.6827427289635234,0.0132222978796836
2021-11-04,0.0,0.6549323722389695,-0.006358169933862
2021-11-05,0.085,0.6964694564577016,-0.0484007095338631
2021-11-08,0.085,0.7042198826202999,-0.1199030325435984
2021-11-09,0.0,0.6704332245641659,0.0434294519296247
2021-11-10,0.418,0.6790597510039846,-0.0041575288246016
2021-11-11,0.836,0.6876862774438033,-0.0282931020159921
2021-11-12,0.4887499999999999,0.6942297205706711,-0.0193822444993675
2021-11-15,0.0,0.7111895676324601,0.0407937684260282
2021-11-16,0.2227,0.7105456914663821,0.0325012082846662
2021-11-17,0.4454,0.7099018153003043,0.0067676102677005
2021-11-18,-0.38585,0.6571439331174187,0.0371039180092043
2021-11-19,0.3938,0.6824529531928503,0.0174221220804611
2021-11-22,0.195675,0.6538673777817672,-0.0413529327272921
2021-11-23,0.4497,0.6848683569055808,0.0062847724844008
2021-11-24,0.6249,0.6582623765928286,-0.030537595031082
2021-11-26,0.69465,0.6109265426756958,0.0509002279002275
2021-11-29,0.4767,0.6477302188094101,0.0068338234037736
2021-11-30,0.2594333333333333,0.670552237228697,-0.0434676345619486
2021-12-01,0.07655,0.6928607253667152,-0.0094977391909246
2021-12-02,0.0386,0.6924943198309214,-0.0641987607713322
2021-12-03,0.0,0.6294875703302643,-0.005872086315763
2021-12-06,0.003025,0.6947468912256997,0.042358371411876
2021-12-07,0.0475624999999999,0.7016206692949329,0.0163631955842291
2021-12-08,0.0920999999999999,0.7084944473641663,-0.0609564458190524
2021-12-09,0.216275,0.6901864510035801,0.0131799270223116
