day,sentiment_score,acceptance
2020-05-23,0.3394333333333333,0.6878552849068166
2020-05-24,0.0,0.7019542450295922
2020-05-25,-0.1779,0.6802808553519666
2020-05-26,0.4566333333333333,0.5808054614880002
2020-05-27,0.0,0.6821657314906244
2020-05-28,0.0,0.6472661380348363
2020-05-29,0.0,0.6472661380348363
2020-05-30,0.0,0.6123665445790483
2020-05-31,0.0,0.5170888756150797
2020-06-01,0.0,0.5964626152258119
2020-06-02,0.0,0.6758363548365441
2020-06-03,0.28535,0.618983619463193
2020-06-04,0.5707,0.5621308840898418
2020-06-05,0.0,0.6933946543922158
2020-06-06,-0.04288,0.6874362344208631
2020-06-07,0.7003,0.6119787029860039
2020-06-08,0.4254,0.680818359755383
2020-06-09,0.3226833333333333,0.6719983840825426
2020-06-10,0.21996666666666664,0.6631784084097023
2020-06-11,0.6422333333333333,0.70285845388648
2020-06-12,0.6391166666666667,0.5985439888377988
2020-06-13,0.6391166666666667,0.5985439888377988
2020-06-14,0.636,0.4942295237891176
2020-06-15,0.07955,0.6584214539550381
2020-06-16,-0.07543333333333334,0.6949429101435501
2020-06-17,0.1632333333333333,0.6740802471108319
2020-06-18,0.1632333333333333,0.6740802471108319
2020-06-19,0.4019,0.6532175840781137
2020-06-20,0.0,0.6132057908097084
2020-06-21,0.08214285714285714,0.6812046371599819
2020-06-22,0.0,0.6448975034135624
2020-06-23,-0.0919,0.641689669547882
2020-06-24,-0.0919,0.641689669547882
2020-06-25,-0.1838,0.6384818356822015
2020-06-26,0.11773333333333331,0.6530385358385119
2020-06-27,0.32979166666666665,0.6690846011763252
2020-06-28,0.5418499999999999,0.6851306665141383
2020-06-29,0.27092499999999997,0.6952443865655051
2020-06-30,0.0,0.705358106616872
2020-07-01,0.7411,0.6765821730723414
2020-07-02,0.39177142857142855,0.6707882224984442
2020-07-03,-0.17882499999999998,0.6674281351276271
2020-07-04,0.3271,0.671870953947383
2020-07-05,0.2927666666666667,0.6677203438875322
2020-07-06,0.10155833333333333,0.6770309073765808
2020-07-07,0.10155833333333333,0.6770309073765808
2020-07-08,0.10155833333333333,0.6770309073765808
2020-07-09,-0.08965000000000001,0.6863414708656295
2020-07-10,0.43553333333333333,0.6771799900486853
2020-07-11,0.5812166666666667,0.6744316987470553
2020-07-12,0.5812166666666667,0.6744316987470553
2020-07-13,0.5812166666666667,0.6744316987470553
2020-07-14,0.7269,0.6716834074454254
2020-07-15,0.0,0.6390311228120891
2020-07-16,0.017933333333333332,0.6604880470613759
2020-07-17,0.017933333333333332,0.6604880470613759
2020-07-18,0.035866666666666665,0.6819449713106626
2020-07-19,0.0,0.6410205110501559
2020-07-20,0.0129,0.6033770560264945
2020-07-21,0.0,0.5819005219257165
2020-07-22,0.10004285714285714,0.6691371978624875
2020-07-23,0.5859,0.6540217411938485
2020-07-24,0.10141999999999998,0.7161219406387394
2020-07-25,-0.061100000000000015,0.718567702595551
2020-07-26,0.6265999999999999,0.6467367682180873
2020-07-27,0.15048,0.6831541313685714
2020-07-28,0.48109999999999997,0.66877261853116
2020-07-29,0.27547,0.6865698945152843
2020-07-30,0.06983999999999999,0.7043671704994087
2020-07-31,0.0,0.725495573575923
2020-08-01,0.08398333333333334,0.6800286380808149
2020-08-02,0.16796666666666668,0.6345617025857068
2020-08-03,0.29473333333333335,0.6100096708768896
2020-08-04,0.4215,0.5854576391680725
2020-08-05,0.4215,0.5722739424974133
2020-08-06,0.0,0.6788969576314863
2020-08-07,0.0,0.6329092375018931
2020-08-08,0.0,0.6329092375018931
2020-08-09,0.0,0.5869215173722999
2020-08-10,-0.074,0.6191677078586844
2020-08-11,-0.148,0.6514138983450688
2020-08-12,0.21424999999999994,0.6696300983795853
2020-08-13,0.21424999999999994,0.6696300983795853
2020-08-14,0.5764999999999999,0.6878462984141017
2020-08-15,-0.05363333333333334,0.6859296405346055
2020-08-16,0.350475,0.6692607139964181
2020-08-17,-0.09046666666666665,0.6641208386512213
2020-08-18,0.2294,0.6771498200908335
2020-08-19,0.06876666666666666,0.6817690589847087
2020-08-20,0.11386666666666667,0.6791332469672656
2020-08-21,0.0,0.711918837792135
2020-08-22,0.1591,0.6510237814388422
2020-08-23,0.1591,0.6510237814388422
2020-08-24,0.3182,0.5901287250855494
2020-08-25,0.28095,0.637407851396774
2020-08-26,0.2437,0.6846869777079988
2020-08-27,0.14049999999999999,0.6706323234802257
2020-08-28,0.01392499999999999,0.7126974435635629
2020-08-29,0.0,0.6839320326099293
2020-08-30,0.2942,0.6714903124942223
2020-08-31,-0.0008999999999999841,0.6819829127897354
2020-09-01,-0.296,0.6924755130852485
2020-09-02,0.085975,0.6623565837021597
2020-09-03,0.46795,0.6322376543190708
2020-09-04,0.233975,0.6404753705174875
2020-09-05,0.233975,0.6404753705174875
2020-09-06,0.233975,0.6404753705174875
2020-09-07,0.0,0.6487130867159041
2020-09-08,0.0,0.7211725678670219
2020-09-09,0.4927,0.7098187844290187
2020-09-10,0.0,0.596581309485456
2020-09-11,0.4939,0.6858906393464312
2020-09-12,-0.092,0.6543247496616531
2020-09-13,0.16475,0.6428775334033573
2020-09-14,0.4215,0.6314303171450615
2020-09-15,0.463225,0.6509869265286049
2020-09-16,0.0636,0.6573888621263376
2020-09-17,0.0,0.6455072811402173
2020-09-18,0.6369,0.7219346375843603
2020-09-19,0.521475,0.6890255920849544
2020-09-20,0.40605,0.6561165465855485
2020-09-21,0.1586,0.7061439652118257
2020-09-22,0.4019,0.7056025605730224
2020-09-23,0.24695,0.631393427772206
2020-09-24,-0.3612,0.6703499628168109
2020-09-25,0.0,0.7066769561524334
2020-09-26,0.08781666666666667,0.6606314009257419
2020-09-27,0.20300833333333332,0.6649906651815294
2020-09-28,0.3182,0.669349929437317
2020-09-29,0.0,0.5545161085574204
2020-09-30,0.42125,0.6134862928444321
2020-10-01,0.42125,0.6134862928444321
2020-10-02,0.8425,0.6724564771314439
2020-10-03,0.49128333333333335,0.6649503507628591
2020-10-04,0.14006666666666667,0.6574442243942743
2020-10-05,0.3766285714285714,0.660878164459507
2020-10-06,0.0,0.684690197427665
2020-10-07,0.04686666666666667,0.6457477960077197
2020-10-08,0.12458333333333334,0.6465392432843264
2020-10-09,0.12458333333333334,0.6465392432843264
2020-10-10,0.2023,0.6473306905609333
2020-10-11,0.4019,0.61155138685838
2020-10-12,0.2244,0.6798260075482293
2020-10-13,0.0,0.6890064200009016
2020-10-14,0.22568000000000002,0.6261363391608408
2020-10-15,0.36449,0.6247645733701962
2020-10-16,0.5033,0.6233928075795516
2020-10-17,0.5499,0.6872583005115952
2020-10-18,0.26472500000000004,0.666109860890608
2020-10-19,0.26472500000000004,0.666109860890608
2020-10-20,-0.020449999999999996,0.6449614212696206
2020-10-21,0.0,0.6430348490519655
2020-10-22,0.04594999999999999,0.6262734559027363
2020-10-23,-0.15762500000000002,0.6256112269112486
2020-10-24,-0.15762500000000002,0.6256112269112486
2020-10-25,-0.15762500000000002,0.6256112269112486
2020-10-26,-0.15762500000000002,0.6256112269112486
2020-10-27,-0.3612,0.6249489979197608
2020-10-28,0.0,0.5935365912427624
2020-10-29,0.11273333333333334,0.6635392824872943
2020-10-30,0.05636666666666667,0.5862711465094416
2020-10-31,0.0,0.5090030105315888
2020-11-01,0.0,0.6517522682509003
2020-11-02,0.3062,0.6458098833177133
2020-11-03,0.1531,0.6734445979341059
2020-11-04,0.1531,0.6734445979341059
2020-11-05,0.0,0.7010793125504987
2020-11-06,0.25830000000000003,0.6803002663630191
2020-11-07,0.0,0.6642245123583753
2020-11-08,0.0,0.725241881912697
2020-11-09,0.0,0.7076423955483897
2020-11-10,0.9055,0.6431849494774635
2020-11-11,0.45275,0.6681691075058693
2020-11-12,0.0,0.6931532655342753
2020-11-13,0.10632,0.7089432593245759
2020-11-14,0.26335,0.6784318336227076
2020-11-15,0.26879166666666665,0.6518031904241547
2020-11-16,0.27423333333333333,0.6251745472256017
2020-11-17,0.0,0.6808978991561231
2020-11-18,-0.024400000000000005,0.6460457664799851
2020-11-19,0.2023,0.5803767990233081
2020-11-20,0.2809,0.6277517949237537
2020-11-21,0.3595,0.6751267908241992
2020-11-22,0.6369,0.5914398551795444
2020-11-23,0.4186,0.6326848999663806
2020-11-24,0.2003,0.6739299447532167
2020-11-25,0.23125,0.6405075461297305
2020-11-26,0.6114,0.5546913516397514
2020-11-27,0.3057,0.6325202230413007
2020-11-28,0.0,0.71034909444285
2020-11-29,0.3062,0.7165903651646655
2020-11-30,0.3062,0.7165903651646655
2020-12-01,0.3062,0.7165903651646655
2020-12-02,0.6124,0.7228316358864809
2020-12-03,0.0,0.6632596212509538
2020-12-04,0.0,0.6723380644598015
2020-12-05,0.0,0.6723380644598015
2020-12-06,0.0,0.6814165076686491
2020-12-07,0.0,0.6766581573804682
2020-12-08,0.4926,0.6949564987592844
2020-12-09,0.0,0.6896301287880531
2020-12-10,0.0,0.6886177758988953
2020-12-11,0.100475,0.6875175968709379
2020-12-12,0.100475,0.6875175968709379
2020-12-13,0.100475,0.6875175968709379
2020-12-14,0.20095,0.6864174178429806
2020-12-15,0.320675,0.7012442542044204
2020-12-16,0.320675,0.7012442542044204
2020-12-17,0.4404,0.71607109056586
2020-12-18,0.34522857142857144,0.6961403835320767
2020-12-19,0.34522857142857144,0.6961403835320767
2020-12-20,0.25005714285714287,0.6762096764982933
2020-12-21,0.7035,0.6020350335213255
2020-12-22,0.573775,0.5922786716740586
2020-12-23,0.573775,0.5922786716740586
2020-12-24,0.44405,0.5825223098267917
2020-12-25,0.44503333333333334,0.6216806267630136
2020-12-26,0.4019,0.6170139652527472
2020-12-27,0.4365333333333334,0.6055353282492036
2020-12-28,0.0,0.6980015216760944
2020-12-29,0.23684285714285716,0.6592470173600733
2020-12-30,0.03706666666666667,0.6710428179632465
2020-12-31,0.5594,0.6528856198636841
2021-01-01,0.3869,0.6685343064865428
2021-01-02,0.2144,0.6841829931094014
2021-01-03,0.030649999999999997,0.6699301452799535
2021-01-04,-0.1531,0.6556772974505057
2021-01-05,0.035275,0.6766725327184426
2021-01-06,0.035275,0.6766725327184426
2021-01-07,0.22365000000000002,0.6976677679863795
2021-01-08,0.3953,0.6668400169876089
2021-01-09,0.3157,0.6905851618286833
2021-01-10,0.0,0.5852043099924487
2021-01-11,0.089875,0.6505026684092569
2021-01-12,0.17975,0.7158010268260651
2021-01-13,-0.09809999999999999,0.6256286739825156
2021-01-14,0.2439,0.665368173869512
2021-01-15,0.5859,0.7051076737565083
2021-01-16,0.61095,0.6569374624319799
2021-01-17,0.61095,0.6569374624319799
2021-01-18,0.636,0.6087672511074516
2021-01-19,0.7268,0.6641489866280309
2021-01-20,0.7268,0.6641489866280309
2021-01-21,0.8176,0.7195307221486102
2021-01-22,0.52315,0.6852179645873068
2021-01-23,0.52315,0.6852179645873068
2021-01-24,0.2287,0.6509052070260033
2021-01-25,0.0772,0.624709234637344
2021-01-26,0.3340666666666667,0.675994810733639
2021-01-27,0.18443333333333334,0.6695256364305471
2021-01-28,0.03479999999999998,0.6630564621274552
2021-01-29,0.16236666666666666,0.6451156825968375
2021-01-30,0.08735000000000001,0.6662503850242092
2021-01-31,0.0,0.7030240885673622
2021-02-01,0.4215,0.6709275308745398
2021-02-02,0.0,0.677205301465297
2021-02-03,-0.0007500000000000007,0.6771836508074807
2021-02-04,-0.0015000000000000013,0.6771620001496644
2021-02-05,0.06225625,0.6675034043533117
2021-02-06,0.1260125,0.657844808556959
2021-02-07,0.0,0.6711665639724204
2021-02-08,0.0,0.6763237240476265
2021-02-09,0.1769166666666667,0.6733870779601935
2021-02-10,0.3538333333333334,0.6704504318727604
2021-02-11,0.1755,0.6803053346089953
2021-02-12,0.23072499999999999,0.6865027667418158
2021-02-13,0.28595,0.6927001988746361
2021-02-14,0.4019,0.7048740710176965
2021-02-15,0.20095,0.6744331612363486
2021-02-16,0.20095,0.6744331612363486
2021-02-17,0.0,0.6439922514550007
2021-02-18,0.012866666666666667,0.6477455082914563
2021-02-19,0.025733333333333334,0.6514987651279119
2021-02-20,0.0,0.7168910659883094
2021-02-21,0.0,0.6598785403390921
2021-02-22,0.0,0.6342194431087224
2021-02-23,0.0,0.6085603458783526
2021-02-24,0.0,0.670932748486253
2021-02-25,0.033716666666666666,0.6480326426902417
2021-02-26,0.125,0.6696911601317412
2021-02-27,0.017349999999999997,0.6685233479264349
2021-02-28,0.017349999999999997,0.6685233479264349
2021-03-01,-0.0903,0.6673555357211285
2021-03-02,0.09866666666666667,0.6866433530502364
2021-03-03,0.0,0.5921965688697356
2021-03-04,0.0,0.620103369226608
2021-03-05,0.0,0.6480101695834805
2021-03-06,0.21033333333333334,0.6423956492222042
2021-03-07,-0.296,0.6828144174618216
2021-03-08,0.1806,0.6202985579906715
2021-03-09,0.0903,0.6446749235290803
2021-03-10,0.0903,0.6446749235290803
2021-03-11,0.0,0.6690512890674891
2021-03-12,-0.3802,0.6760375056001944
2021-03-13,-0.109725,0.6546547303220794
2021-03-14,0.32984285714285716,0.6664491684226892
2021-03-15,0.0,0.7427156321013223
2021-03-16,0.0,0.7088183754621706
2021-03-17,0.0,0.674921118823019
2021-03-18,0.03083333333333334,0.6410214562728549
2021-03-19,0.01541666666666667,0.65910240880309
2021-03-20,0.0,0.6771833613333251
2021-03-21,0.0518,0.6915734491932668
2021-03-22,0.0518,0.6915734491932668
2021-03-23,0.1036,0.7059635370532086
2021-03-24,0.0,0.7129711765156825
2021-03-25,-0.2875,0.69846667200943
2021-03-26,-0.14375,0.6962448569462218
2021-03-27,0.0,0.6940230418830136
2021-03-28,0.0,0.6273602469125515
2021-03-29,0.2328,0.6580926778549832
2021-03-30,0.4656,0.6888251087974149
2021-03-31,0.2328,0.6737563960411347
2021-04-01,0.0,0.6586876832848545
2021-04-02,-0.2553,0.6518375371494487
2021-04-03,-0.5106,0.6449873910140429
2021-04-04,-0.22693333333333332,0.6665179739454813
2021-04-05,0.30876000000000003,0.6271375940038502
2021-04-06,0.0,0.5723682420000954
2021-04-07,0.3155,0.6835211631944511
2021-04-08,0.1122,0.6085287723047887
2021-04-09,0.1096,0.6623006688922242
2021-04-10,0.10615000000000001,0.6532473542309137
2021-04-11,0.0,0.6101230536549733
2021-04-12,0.4615,0.618466955322279
2021-04-13,0.4615,0.618466955322279
2021-04-14,0.923,0.6268108569895846
2021-04-15,0.0,0.6951066957287972
2021-04-16,0.0,0.6455353936878632
2021-04-17,0.0794,0.6646530997107916
2021-04-18,0.0,0.6149020034880847
2021-04-19,0.26632500000000003,0.6269944628678175
2021-04-20,0.5326500000000001,0.6390869222475501
2021-04-21,0.3616416666666667,0.6402207729091307
2021-04-22,0.19063333333333332,0.6413546235707114
2021-04-23,0.24179166666666665,0.6781348216953595
2021-04-24,0.29295,0.7149150198200078
2021-04-25,0.22976666666666667,0.6114643997371222
2021-04-26,-0.055116666666666675,0.6014362579041991
2021-04-27,-0.34,0.591408116071276
2021-04-28,0.0,0.7084690103419153
2021-04-29,0.2732,0.6836235896695335
2021-04-30,0.1366,0.6794355181698383
2021-05-01,0.0,0.675247446670143
2021-05-02,0.6369,0.5177697320599189
2021-05-03,0.31845,0.586987384263171
2021-05-04,0.31845,0.586987384263171
2021-05-05,0.0,0.6562050364664231
2021-05-06,0.03423333333333333,0.6628807964415259
2021-05-07,0.31195,0.7180069858564178
2021-05-08,0.13396666666666665,0.6580730708340982
2021-05-09,0.3592,0.7049044675598244
2021-05-10,0.2897,0.7063040168099082
2021-05-11,0.2202,0.707703566059992
2021-05-12,0.7003,0.6771142522288668
2021-05-13,0.36124999999999996,0.7001194397887555
2021-05-14,0.37072499999999997,0.6616879803460938
2021-05-15,0.37072499999999997,0.6616879803460938
2021-05-16,0.37072499999999997,0.6616879803460938
2021-05-17,0.37072499999999997,0.6616879803460938
2021-05-18,0.3802,0.6232565209034321
2021-05-19,0.0,0.7136824577739499
2021-05-20,0.0122,0.6773105837527238
2021-05-21,0.20061666666666667,0.6918855537883564
2021-05-22,0.38903333333333334,0.7064605238239889
2021-05-23,0.5395416666666667,0.7101242497323839
2021-05-24,0.69005,0.7137879756407788
2021-05-25,0.345025,0.710328135763977
2021-05-26,0.0,0.7068682958871754
2021-05-27,0.0,0.6784556795979518
2021-05-28,0.0,0.6500430633087283
2021-05-29,0.3612,0.6396834914570555
2021-05-30,0.1806,0.6650461011832671
2021-05-31,0.1806,0.6650461011832671
2021-06-01,0.1806,0.6650461011832671
2021-06-02,0.0,0.6904087109094789
2021-06-03,0.0,0.6863189293405241
2021-06-04,0.0,0.6822291477715693
2021-06-05,-0.125,0.7091986258626651
2021-06-06,0.0,0.6182662981010654
2021-06-07,0.0,0.6468738048192609
2021-06-08,0.0,0.6468738048192609
2021-06-09,0.0,0.6468738048192609
2021-06-10,0.0,0.6468738048192609
2021-06-11,0.0,0.6754813115374565
2021-06-12,0.0,0.6844697181721757
2021-06-13,0.0,0.6934581248068948
2021-06-14,0.037075,0.6618503079679086
2021-06-15,0.40085000000000004,0.6479140999430058
2021-06-16,0.4939,0.6614714181764217
2021-06-17,0.3182,0.554699522021347
2021-06-18,0.7351,0.5741148676098922
2021-06-19,0.67325,0.5682962676503077
2021-06-20,0.6114,0.5624776676907233
2021-06-21,0.4215,0.6603036690122304
2021-06-22,0.5859,0.6903196981762643
2021-06-23,0.7336499999999999,0.6422644341836835
2021-06-24,0.8814,0.5942091701911028
2021-06-25,0.288925,0.6813520403317842
2021-06-26,0.48433750000000003,0.6547713961392967
2021-06-27,0.48433750000000003,0.6547713961392967
2021-06-28,0.6797500000000001,0.6281907519468092
2021-06-29,0.33987500000000004,0.6371804526279612
2021-06-30,0.0,0.6461701533091133
2021-07-01,0.0995857142857143,0.6724318108651295
2021-07-02,0.5806,0.5987301105192137
2021-07-03,0.0,0.658996838449987
2021-07-04,0.4215,0.6394278241492732
2021-07-05,0.5106,0.6658609367397538
2021-07-06,0.2553,0.687795770137385
2021-07-07,0.0,0.7097306035350163
2021-07-08,0.14114,0.6573565760722986
2021-07-09,0.08036666666666667,0.6882043679407518
2021-07-10,0.0,0.657205000290417
2021-07-11,0.0,0.6612567637718278
2021-07-12,0.0,0.6653085272532387
2021-07-13,0.4071,0.7135480172583978
2021-07-14,-0.04035,0.6385942806565892
2021-07-15,0.0852,0.6358835929579847
2021-07-16,0.0852,0.6358835929579847
2021-07-17,0.21075,0.6331729052593802
2021-07-18,0.0,0.6957596644456544
2021-07-19,0.20995,0.635149855904776
2021-07-20,0.4199,0.5745400473638976
2021-07-21,0.20995,0.6184013916821868
2021-07-22,0.20995,0.6184013916821868
2021-07-23,0.0,0.6622627360004759
2021-07-24,0.7717,0.6567146008096331
2021-07-25,0.0,0.6978474476438461
2021-07-26,0.0,0.6239778283119398
2021-07-27,-0.0129,0.7349611182439306
2021-07-28,0.4588,0.6430437402080601
2021-07-29,0.2997,0.66787334056539
2021-07-30,0.2849,0.6777273182771921
2021-07-31,0.14245,0.6895766319590175
2021-08-01,0.0,0.7014259456408429
2021-08-02,0.2997,0.6560919543200654
2021-08-03,0.6388333333333334,0.63937202414769
2021-08-04,0.0,0.6760479576484946
2021-08-05,0.1591,0.6616015649815568
2021-08-06,0.0,0.676782759223217
2021-08-07,0.1901,0.6634128906664882
2021-08-08,0.1901,0.6634128906664882
2021-08-09,0.1901,0.6634128906664882
2021-08-10,0.1901,0.6634128906664882
2021-08-11,0.1901,0.6634128906664882
2021-08-12,0.1901,0.6634128906664882
2021-08-13,0.3802,0.6500430221097595
2021-08-14,-0.0258,0.6453798090517833
2021-08-15,0.0,0.6494430822612128
2021-08-16,0.0,0.6248370601177285
2021-08-17,0.0,0.6248370601177285
2021-08-18,0.0,0.6002310379742443
2021-08-19,0.0,0.6513622418825666
2021-08-20,0.0,0.6513622418825666
2021-08-21,0.0,0.6513622418825666
2021-08-22,0.0,0.6513622418825666
2021-08-23,0.0,0.7024934457908891
2021-08-24,0.0,0.648750831670809
2021-08-25,0.0,0.648750831670809
2021-08-26,0.0,0.648750831670809
2021-08-27,0.0,0.5950082175507291
2021-08-28,0.148,0.6315891796721468
2021-08-29,0.0,0.6452794696706101
2021-08-30,-0.3163,0.6956461991069802
2021-08-31,0.0129,0.6729696518597477
2021-09-01,0.0,0.5872194993704349
2021-09-02,0.0,0.6365080453592342
2021-09-03,0.28595,0.6932056348814652
2021-09-04,0.142975,0.6721644198357568
2021-09-05,0.142975,0.6721644198357568
2021-09-06,0.0,0.6511232047900483
2021-09-07,0.0,0.6695650820941761
2021-09-08,0.0,0.6695650820941761
2021-09-09,0.0,0.688006959398304
2021-09-10,0.0,0.6558394669792035
2021-09-11,0.18765,0.6603464976688418
2021-09-12,0.3753,0.66485352835848
2021-09-13,0.0,0.6658883665979087
2021-09-14,0.0,0.6677415364157187
2021-09-15,0.0,0.6695947062335285
2021-09-16,0.2732,0.5939145901891434
2021-09-17,0.4926,0.6574623657866753
2021-09-18,0.5477,0.6393431081233457
2021-09-19,0.0,0.6857242979375199
2021-09-20,0.41105,0.6388160821195626
2021-09-21,0.8221,0.5919078663016054
2021-09-22,0.6025750000000001,0.6118081103172218
2021-09-23,0.6025750000000001,0.6118081103172218
2021-09-24,0.6025750000000001,0.6118081103172218
2021-09-25,0.38305,0.6317083543328382
2021-09-26,0.4215,0.6034254601713809
2021-09-27,0.470325,0.6363336477001086
2021-09-28,0.470325,0.6363336477001086
2021-09-29,0.470325,0.6363336477001086
