Date,close,high,low,open,volume,daily_returns,daily_return,weekly_return,monthly_return,RSI,MACD,MACD_signal,BB_middle,BB_upper,BB_lower,daily_volatility,high_low_ratio,true_range,ATR,trend,seasonal,residual,wavelet_approx,wavelet_detail_3,wavelet_detail_2,wavelet_detail_1
2020-02-20,0.07872096098315129,0.07325182570055923,0.07822774303414337,0.0794302006960376,0.2657702749535934,0.4365368074551638,0.4365368074551639,0.6055470912039652,0.733890579097618,0.7044109306198427,0.5469742093957294,0.5609055886408771,0.041165837155211424,0.054306289202935884,0.03308076287863704,0.6848821196082491,0.20618871811622164,0.04574614924637896,0.12387434225388937,0.04991900174726084,0.8251334047874979,0.46874492624764735,0.06313872829024374,0.563242108639682,0.5914936772089059,0.4852526342872652
2020-02-21,0.07895352780568746,0.07340493450288511,0.08137724325599968,0.0786954070196674,0.20947705170749836,0.48544546461922566,0.4854454646192257,0.5537556307363058,0.6968400137877484,0.7001225111761015,0.5479682915506956,0.5632630995950128,0.043955061872371554,0.056584047809877955,0.03628361576814497,0.6862114372410111,0.1131022018921728,0.018324919808957243,0.12602671851639385,0.04955261616841218,0.746688293165751,0.477907594950953,0.0615344307556807,0.5444170582445831,0.6068601762591515,0.5095400218243911
2020-02-24,0.06912273144715478,0.06624643472929811,0.07243240710763324,0.06864484874456978,0.22435361388216896,0.3109133493217917,0.31091334932179177,0.4749300151533256,0.6219672340951585,0.5291374512832191,0.5431340278409637,0.5640505426430527,0.04623674606874431,0.05656692775430443,0.04129021994262319,0.7232809060479233,0.1653595947558344,0.0692533138543851,0.1159533149388642,0.0484242166610397,0.8539768737064103,0.42832773489417714,0.05929606215635129,0.5058371412484147,0.6037492322083897,0.484096693154099
2020-02-25,0.06416710884103023,0.06524979353970198,0.06702712319666954,0.0701233019776979,0.2599308767168068,0.3885338733658258,0.3885338733658258,0.36406271900075604,0.5973947078509323,0.3751911424593475,0.5361170385898821,0.5630859163389969,0.0482887095730333,0.055248992807828454,0.04744590147869379,0.7335501986872766,0.3166906769550577,0.05910951444751049,0.09476845052403927,0.0474095674664604,0.8485563308896271,0.410142415318805,0.05736230189423172,0.48285345287895953,0.5823657778155645,0.5061559642510938
2020-02-26,0.0610793526083553,0.05899694576246925,0.06535485788517068,0.06029155667610057,0.2055892061334706,0.4210878229530859,0.42108782295308594,0.28070459743570275,0.5850484099869919,0.5452920548102267,0.5283620597691383,0.5605519295855306,0.05008626669539848,0.053167921105550506,0.05401432329883339,0.737857373062496,0.15625070957541798,0.023385841784186186,0.06890621612908955,0.046280523989371894,1.0,0.38764828170616533,0.05580739545394807,0.4794600260373985,0.5318672694499128,0.5517039069150299
2020-02-27,0.04648162688204975,0.04837474882356341,0.048907115391938795,0.05252964759284453,0.3783923275325931,0.1885190820357781,0.1885190820357781,0.18628978968733453,0.46627538874462027,0.38648914151986447,0.5146197017686439,0.5554018482073162,0.05091768991304768,0.05107591118746478,0.0584858807821276,0.8150179555059873,0.38540370136324587,0.10343341698698709,0.06907833556283775,0.04461503299536722,0.9796480335006257,0.32922094583874334,0.05410437496774673,0.46786407643000505,0.5111247079384837,0.4581743604424867
2020-02-28,0.044871193492641875,0.041261028725604026,0.0400805311420478,0.037700701261529336,0.37747165585937154,0.4443444362044795,0.44434443620447955,0.17267261984846993,0.4374696890269645,0.37594132494955246,0.5025461635899808,0.5485381232836297,0.051148258605370395,0.05054946968122469,0.05965775651210667,0.8169515531866478,0.47809518450174515,0.06947381477443228,0.07604295878505123,0.04254158833868331,0.8273046569863955,0.34297121207462306,0.052500897782091605,0.4568194602962694,0.5201710678240999,0.46094511500018376
2020-03-02,0.05593358881842621,0.04894095798528751,0.05162051231277464,0.049759009212825646,0.30917748583047294,0.7401777288008548,0.7401777288008549,0.32386409548357076,0.4438871634761284,0.4447070696760941,0.49797067519287114,0.5420073832104629,0.051937606060735664,0.04937112069952822,0.06287779782658123,0.8241517207778355,0.29530708292819874,0.0658353287772817,0.07671369863361414,0.03968204196714038,0.6955023212934243,0.41602317427137625,0.050447903921367346,0.4551863683137563,0.5525543971547469,0.558044210934507
2020-03-03,0.056210037594773776,0.058082632064369366,0.056141296977473394,0.06361808914035316,0.40394054258250606,0.4872140382793917,0.48721403827939175,0.3641941689856748,0.4351826510466406,0.4432839030976937,0.49417012979748604,0.5359191334945521,0.051645026076757305,0.04935306188245424,0.062261507744289,0.8242588307513317,0.46901551198101554,0.08256153805290684,0.08831134204320755,0.03646759014831104,0.383752715816779,0.45642551855037117,0.04788560172066039,0.4612507122997101,0.6236578117195416,0.4961810708668842
2020-03-04,0.05679365167817421,0.05223854553067947,0.057464983669235324,0.05755049379019949,0.22192561786733783,0.49363741446682513,0.4936374144668252,0.39472591978899607,0.3241338692402819,0.4555034410468568,0.4911667572713751,0.5303660301834412,0.05047809862720318,0.04747620743215074,0.06209412904312146,0.6795652345089764,0.19479614951334057,0.028446637578631126,0.09104572810876259,0.03246232438812165,0.4955496501968198,0.46544613485696995,0.04529287222846251,0.47769598719535733,0.6358267947783045,0.4917818802607082
2020-03-05,0.05314275346948445,0.04923850562321107,0.0564422778461298,0.05160856045080837,0.15077617878189203,0.4052905308223385,0.40529053082233857,0.4999204424299979,0.23764711576135006,0.3841842751377318,0.4867996278639887,0.5249311360880197,0.0503919108341738,0.047530801898966926,0.06183654183101506,0.5961783866486325,0.11908277875481144,0.01702386974509084,0.08189501953248941,0.02851667284521113,0.30169290822495776,0.48078816884886016,0.04254215789202263,0.506710855882355,0.5859733452889705,0.5006120682355836
2020-03-06,0.05006231229071591,0.043641409828992506,0.0512519702279362,0.04661580928090341,0.18146862561183125,0.4149711094478211,0.4149711094478211,0.485913777978523,0.3220987862426659,0.36836457568843495,0.48168626575685325,0.5194212311814221,0.0500061017913013,0.04778524163587529,0.06067072373354036,0.45533531255834364,0.09797131459170405,0.026770704405488503,0.084166281262771,0.02471522303917391,0.3039863936871129,0.4815368980040814,0.039324460867617525,0.5201401819157839,0.5556088258267354,0.517441291757578
2020-03-09,0.03609646828611526,0.037286010147886114,0.03907931767617744,0.034106568102215414,0.25625497213569376,0.1711958132052233,0.1711958132052233,0.24927369369149574,0.23464895886977133,0.2170060226827464,0.470847276845382,0.512550193466479,0.048817881623670206,0.0496682940109056,0.05568486218435033,0.5441379232177075,0.3461232528946585,0.0909521816468283,0.09099960148137241,0.02095542267749323,0.3290807099112335,0.4304231763811629,0.03566691372935406,0.5170086857953832,0.5246546742241032,0.4497698273776218
2020-03-10,0.04155672080663049,0.03800821259085711,0.03953999747890959,0.042096164499168996,0.23117302727019323,0.6217343324081985,0.6217343324081985,0.29750478308094663,0.26517694653769575,0.18274458650224115,0.4649244923300075,0.5057074358900232,0.04774944209654117,0.05026243790538305,0.052596534610868495,0.5667650595557905,0.35727876328314867,0.04852471320054151,0.0863186676786163,0.018306701480944876,0.14951907096296274,0.48108004235675345,0.031624572602946335,0.5130279694685501,0.5301628587587296,0.5426402001681747
2020-03-11,0.039933130363743394,0.0359253708604096,0.040307800079041965,0.03925308477014245,0.1926523279259556,0.4420922270872315,0.44209222708723156,0.2779934246630005,0.24096014371150898,0.18628271700341117,0.45953744352501635,0.49900904606914187,0.046560543819961164,0.05075960554484514,0.04936811599060746,0.5605566801227113,0.22860699054109368,0.027112465058963642,0.08331988861785107,0.01620683332242749,0.14341696425111555,0.4824750381161292,0.02712596479320771,0.5014555514667289,0.5872368074364321,0.518639703842336
2020-03-12,0.029155963552919675,0.027391792874775875,0.03005771181188146,0.030484348375261018,0.2873746920073491,0.21588513106225254,0.21588513106225254,0.2051037567639531,0.18188234003541018,0.150496804875809,0.4502594580499776,0.4915419517654638,0.044806758945761416,0.05235646886984087,0.04350986807033158,0.61233326384928,0.3162642244827767,0.07937503162405898,0.0931448805586368,0.014187685868928435,0.0,0.45334645700740717,0.022456671237408812,0.48881557358518524,0.5968311903760276,0.4588831861834002
2020-03-13,0.027118428103051095,0.029279638871173477,0.023262708885107432,0.032570452807329,0.3506382306284237,0.42460740681501197,0.42460740681501197,0.20847944214453518,0.1750010404068984,0.17352645767276004,0.4422130990427693,0.4837397757133662,0.0426233932659274,0.05312670147566213,0.03776223537853646,0.6128221661216608,0.7993756484834389,0.09876945975823508,0.09789500937914856,0.012861351644069374,0.216529142075493,0.43091493347423687,0.01762202827757456,0.4763000564611089,0.5668432924968216,0.534651685331036
2020-03-16,0.012264725707783572,0.01300113580283381,0.014075253371255474,0.014015789439266145,0.31417081562354393,0.05679675496342779,0.05679675496342773,0.1632632926869555,0.07967754940548738,0.14498726801007544,0.4291019429828296,0.47451858083280524,0.0396122516917385,0.05550515815359995,0.028165020501021473,0.7115880325579915,0.43848044061353164,0.09753459151557883,0.10407888130490735,0.01152518915985802,0.26378626433926344,0.36428315111265047,0.01241986627747281,0.45519595201314167,0.558641701689496,0.469766564941291
2020-03-17,0.01008969402728109,0.00967610438277934,0.006985415897937067,0.009655815102605943,0.37360076556477695,0.40504315618870756,0.4050431561887076,0.09756155182612247,0.07017132517970992,0.14734318805654584,0.4182278259935235,0.4646705284335123,0.03597981233059615,0.05569406772072462,0.01998934367065841,0.7100755277211726,0.7250753526624232,0.06600068869471909,0.11093702644183785,0.00975593745056598,0.4506366156885774,0.34549017513110225,0.00690930404733861,0.42680766495552935,0.5559364846886907,0.5397862257424567
2020-03-18,0.0,0.0,0.0,0.0021141952296132305,0.3700672853309026,0.11492792674162888,0.11492792674162888,0.0,0.0,0.159755651397318,0.40544998103688923,0.45388837599532467,0.031261543369880795,0.05445690931611015,0.011251340442159544,0.731855845150035,0.5805784473959461,0.07023462181158507,0.10559423696374494,0.0076295646601722,0.6682060420156459,0.2893208667203585,0.0030592466646834487,0.42469587527212754,0.5630989962512948,0.46845438665984707
2020-03-19,0.009715241104804484,0.006808948865259429,0.0012207984018824392,0.0,0.4787387578019718,0.9016679108180078,0.9016679108180079,0.1942822809048481,0.027202919494270505,0.2583352507003609,0.40078574726065913,0.44420272690338825,0.02725949749819276,0.05089356238961111,0.007030425557162198,0.8676394756902261,1.0,0.08550539883411479,0.10817425163532242,0.005252812572076673,0.573503399389459,0.35116010735380254,0.0010495631518365744,0.4506677503110361,0.5888801137588937,0.5235121209938168
2020-03-20,0.009699154681911959,0.010419973477588246,0.011559949029196555,0.009388214407544608,0.44635417408460143,0.4808172311371536,0.48081723113715363,0.21361505573370135,0.0327312703659039,0.1496387829624234,0.39788346766449,0.43579467702664576,0.023243030768406225,0.04609940901233335,0.00434010850414468,0.8705035712246623,0.4427806123915152,0.03883298799755764,0.10382867760350693,0.003282887084415778,0.8251334047874979,0.33753777680676683,0.0,0.4895235897840807,0.5785547793803857,0.4952185491781389
2020-03-23,0.010687938218494286,0.005364539846826152,0.009212027622195425,0.008708126089501854,0.24575626311066978,0.5175438303008418,0.5175438303008418,0.40819140477174487,0.036730607139946636,0.15755041333728606,0.39687467143065425,0.42883899250337626,0.0198540548484972,0.04238801880952962,0.0016464813565449724,0.8742871448194904,0.2703423457656502,0.017101060839705355,0.09329391129533783,0.0017744878238261375,0.746688293165751,0.354671660834944,0.00047799754869372324,0.5502112281282103,0.5319588312343461,0.47598880110183506
2020-03-24,0.021030679545324032,0.015719513368900664,0.018963046835290813,0.015168988375384183,0.3549601313559408,0.85353535220329,0.8535353522032902,0.6072374233222322,0.11094425852813111,0.2531563478614285,0.40182864237825605,0.42440021355694046,0.01735232065767088,0.03845270652603207,0.0011754378553204547,0.9800134406553735,0.2980625325303903,0.06991481661452666,0.09996751946268521,0.0012705872831224319,0.8539768737064103,0.3948503013585083,0.0013009619819930457,0.5784836509790363,0.5409155353407491,0.52669733645065
2020-03-25,0.026040420158952776,0.02197525389003699,0.024661636400665272,0.025215113710287958,0.3266024265039502,0.636416223867272,0.6364162238672721,0.927756109073478,0.1520364327883458,0.3095279513852939,0.40885061659594335,0.42244490395458234,0.015320207737108654,0.03462377769366169,0.0015953737306627774,1.0,0.32202915591782055,0.039703982404342024,0.10361750334425664,0.0004932669734818013,0.8485563308896271,0.4212853428915595,0.002431952734335427,0.5696764128992485,0.5998220479343859,0.5107975911554015
2020-03-26,0.024418286031145445,0.022408578661812617,0.02483669454996875,0.025531510586719854,0.26146024292167946,0.4344009074917144,0.43440090749171445,0.6687165194074346,0.15445693875659855,0.3158739542943677,0.4142451868943919,0.42210654925957436,0.01404062537315863,0.033002511073583665,0.000857489259519395,0.9996608616243627,0.335620045931317,0.0350180066287813,0.10494476836422063,0.0,1.0,0.4029785321656981,0.004980697021469541,0.5575500298475472,0.6042318299627777,0.48054864962687094
2020-03-27,0.022399766373582694,0.017468697752525186,0.02203883951885307,0.01926432295031865,0.21053845220001532,0.4216868167587102,0.4216868167587103,0.6366021795237742,0.20208110889085407,0.3769474905609398,0.41811392165958444,0.42271501890307167,0.012737375696301206,0.03143474235649618,0.0,0.9582424387250226,0.22111649528281596,0.020000852982099866,0.09352634157361552,0.0004142783487841306,0.9796480335006257,0.3938386003839271,0.008734458606140166,0.5281017765972508,0.5659690510327431,0.505844171732388
2020-03-30,0.020610884169142835,0.01614706091785169,0.021608878146576437,0.020041990941388234,0.17019675584465438,0.42706074613856737,0.4270607461385674,0.5894888339254466,0.19858651296778718,0.31724505195531716,0.42085279585008617,0.4238241920427477,0.01068880516377528,0.027669511640869296,0.0003031365614881501,0.9587624047367151,0.1713662094513113,0.010397296601938867,0.08739037310989216,0.0012547574749386253,0.8273046569863955,0.3952551965800633,0.01143422424659632,0.5062690685397253,0.5581116693293365,0.49896494593234797
2020-03-31,0.023809805786239452,0.019947308173897102,0.02249490628497506,0.018709900872943212,0.26808636612416553,0.5809516724289765,0.5809516724289766,0.47033341089771064,0.17035445934145896,0.3562398087476557,0.4250575863792799,0.42566705118650516,0.008809725948607669,0.023378191718501723,0.0016442638304756257,0.9190126393010194,0.33268431906502105,0.03304447607656498,0.08834503082808111,0.0033881387947255898,0.6955023212934243,0.41262234165395434,0.01303598035178069,0.4958957433367871,0.5653458449489732,0.5212716571029501
2020-04-01,0.017602112105477657,0.015757069449751887,0.019131958662482275,0.019116470859158206,0.19317285500455417,0.29629146179494825,0.29629146179494825,0.3250324237467051,0.1351175076685136,0.3844532761579459,0.4258700454122415,0.4273259663357095,0.006536779018577507,0.018146887712539292,0.0033178947548265433,0.9323572694166213,0.29029180322371406,0.03628606041763063,0.08141058333481403,0.005801948412842636,0.383752715816779,0.40113444762861883,0.014501949969810093,0.4732294299839238,0.5559186356516648,0.4841041349517438
2020-04-02,0.013639662905241962,0.012913031088512966,0.01472480846628061,0.015720457979233556,0.3034703387732652,0.35283119867319035,0.3528311986731904,0.292335794004358,0.11136202686474772,0.3721316084832089,0.4250878422084284,0.4284753461284152,0.004245763421750828,0.01304865020011281,0.004783166319822868,0.9353097294592172,0.39106188455463897,0.035139360997797256,0.07117038575080147,0.008895359508682962,0.4955496501968198,0.3613129958504593,0.015262102780071965,0.4443742186023657,0.5388871617971541,0.49314240099672974
2020-04-03,0.017375395652141204,0.0159795131909556,0.018101577625131073,0.01992962775120726,0.34931232777674914,0.6098478355333437,0.6098478355333438,0.3654256064509907,0.1450535846848665,0.5217775493530077,0.4267420907243586,0.4297707708500722,0.0023500576741369156,0.007836153738291843,0.00725709936873771,0.951698768778144,0.3646978079102583,0.04964936252837017,0.063464060980965,0.01152361910914021,0.30169290822495776,0.3844396598715339,0.01696700279770494,0.4294201690188039,0.5537059405062823,0.517137261785119
2020-04-06,0.022674750465223617,0.016775381423677224,0.02264233014829955,0.020180968692351427,0.21942980073477397,0.6539140942821288,0.6539140942821289,0.46076414447122976,0.1878646526786683,0.5839643897855801,0.4310332281048047,0.43178225321140196,0.0015716536448657503,0.00595399015189145,0.007945279680919029,0.9751673496326643,0.1496650296064308,0.02756457080805038,0.057278412220561,0.01409210292368189,0.3039863936871129,0.398319713095948,0.019729543422379966,0.42742522938275646,0.5999830438916449,0.4943098634064168
2020-04-07,0.026947294341925485,0.02313078936976619,0.02792170012664675,0.025178152802450234,0.27060083406410584,0.6107275276821241,0.6107275276821242,0.47366070137988425,0.28585911459967206,0.7310368943951371,0.43685096191788647,0.4347134941829686,0.0007243674347678503,0.002898893707953834,0.009971622779636369,0.9340454394061166,0.20940777602163507,0.0361316782284016,0.05179011521503506,0.016125670781351353,0.3290807099112335,0.40768663020115364,0.02225520938429082,0.43334215634307116,0.6025567655873502,0.5031104676198526
2020-04-08,0.027443144517703133,0.022005586376111816,0.02807371945310861,0.02653833789834526,0.18135163418374234,0.49560980673971416,0.4956098067397142,0.5729130984658495,0.25786698811551617,0.6752560436758533,0.44199456905415957,0.4382273496437667,0.0,0.0,0.012068262911064012,0.9211529643564971,0.14374938925045377,0.008699344881987526,0.039429468548757604,0.017955261577198123,0.14951907096296274,0.41794642541457905,0.02491229149852192,0.45203492695087905,0.5649599797617452,0.501780762061497
2020-04-09,0.030977026972771493,0.024601195890910185,0.031725364086770146,0.027704844114854403,0.1982051819403215,0.5820160498819793,0.5820160498819794,0.6945920914434947,0.2896616231961908,0.6991908500713485,0.44800246656230697,0.442403702979841,0.00010561413393481156,0.00036321729027208316,0.01183801705935017,0.9273542676973889,0.09487147488521863,0.011411727014939928,0.03501647633383169,0.019295613321809735,0.14341696425111555,0.4293215876513128,0.027636364664929705,0.4705984206928408,0.5549345450615395,0.49933235731210973
2020-04-13,0.04237876045139373,0.03569715816136387,0.0353217225750009,0.03185487981821155,0.3478423050498926,0.7923299172617968,0.7923299172617968,0.7903586182779755,0.4443868878296606,0.7535104624024391,0.4583770053441941,0.4481023551363893,0.0009906501886696867,0.003980310831378592,0.009180877080150168,0.9349800221685911,0.4540340799036313,0.06947381477443228,0.04344499300688649,0.02317359480294813,0.216529142075493,0.4599191101085003,0.033110422732467976,0.5179867824087219,0.5574447665591444,0.49925578954876104
2020-04-14,0.050999903004393915,0.04867952005626337,0.052505011559039604,0.04794198594248678,0.4851987192660127,0.6883507315723854,0.6883507315723855,0.8094486168679733,0.5268589446094691,0.7458057342192729,0.47072636741495044,0.4554676164804327,0.0032371299973333045,0.010214506355291156,0.006176581887817889,0.9488509133890182,0.24926828787011956,0.082627656783725,0.04549091149078964,0.025324457342162696,0.26378626433926344,0.48682364875122786,0.03609011265178154,0.5551976057760788,0.5560358784283985,0.512261949250287
2020-04-15,0.05391652547594322,0.05030448175168503,0.05520304926464769,0.054303796548484,0.36652024087348173,0.5456040395514289,0.545604039551429,0.7721868941412109,0.7315805323668012,0.7358334459977183,0.4817575468761808,0.4638666138243104,0.005778904652789393,0.015888091132090124,0.004528938539182986,0.8028438185341855,0.20701042569238481,0.030045411202355238,0.04393652638980197,0.027552012664148945,0.4506366156885774,0.47550991647433766,0.038934558692200194,0.5669200975097521,0.5632998220384087,0.49141297753991375
2020-04-16,0.05616615564096239,0.051217349077833124,0.054699375960708806,0.05059878066565691,0.3170260846800912,0.5295696957492053,0.5295696957492054,0.7920401351205761,0.7870528694152361,0.7688819687967218,0.49131167222840966,0.47275694575033483,0.009036308991267075,0.020007596644624703,0.00641714858660028,0.7890745225286147,0.26193183438818224,0.04050895271589626,0.04482020210224921,0.029971380612141232,0.6682060420156459,0.4577841100904267,0.04165532520019598,0.5513678396140835,0.5783451873897965,0.4911237572565992
2020-04-17,0.05743577782319881,0.053456184089527514,0.06098610133367018,0.05878056701551904,0.1893579171320891,0.5080266745293088,0.5080266745293088,0.749736022261942,1.0,0.8033865806500491,0.4991315969514336,0.48164625567940345,0.01180390242127946,0.02443943555128346,0.006838847056038447,0.6398517272093993,0.11097379097209181,0.015160495017310108,0.04404122764043973,0.03195999597248342,0.573503399389459,0.46375770783619374,0.044325632402722415,0.5231749674318598,0.5870338623192114,0.5048709858490629
2020-04-20,0.05633436003267468,0.05210132202487561,0.055542419384637075,0.052928832165339605,0.2167983413667447,0.4585762052002932,0.45857620520029324,0.5798038395877995,0.794890141191521,0.8137663998881781,0.5043712111322245,0.4899483834957203,0.014508551128348562,0.027738730682247803,0.008560419442865105,0.5420978466802977,0.26315711840956624,0.0412035148414469,0.04899897197424097,0.03422517258609656,0.8251334047874979,0.4284335123364251,0.04687906722170125,0.4732534852873666,0.5898685304095319,0.5302542459934609
2020-04-21,0.04761083183386586,0.050333367865808054,0.049642670669482004,0.0525473878134295,0.3094165552704808,0.29877041226215073,0.29877041226215073,0.3997329669993397,0.711439810333298,0.6813340071999987,0.5038889212062513,0.496480487429504,0.01664992599154365,0.028845919027279038,0.011833545495690392,0.5934005328789522,0.43397976966971097,0.07006919880375569,0.05495748034693966,0.03625503473686047,0.746688293165751,0.38718013939369567,0.049025888843098275,0.45110260161157867,0.5780101471061755,0.4631371532917862
2020-04-22,0.054250021629208306,0.04754132450999057,0.05193377703891868,0.04868269302571864,0.20694562848812487,0.6324737665695315,0.6324737665695316,0.4356677986084613,0.7591593518159301,0.790333206004122,0.5062669176543644,0.5022465600806593,0.01857651020921977,0.03136883180696394,0.012840614761467084,0.6004429955269142,0.22687083486468396,0.03449984523926841,0.05467001896136399,0.038165346237725536,0.8539768737064103,0.40088467810067896,0.05071948371971827,0.46066030489407145,0.5468255193436365,0.5378551439345941
2020-04-23,0.05037679265167515,0.04754132450999057,0.054148096118953,0.05217481780171663,0.19119756495058893,0.39873727844520634,0.39873727844520634,0.3791608037826285,0.5860315529078247,0.7915389234707815,0.5058376860839621,0.5067618771662847,0.01998791899153614,0.03306225820043797,0.013774921979866392,0.5208560016036965,0.14029739182330214,0.016406467168958716,0.05165527377214381,0.0400278859722704,0.8485563308896271,0.3762750582633836,0.0520319983009631,0.47014987824436005,0.535337726434325,0.4869049432412465
